,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,EthnicGroup_unknown,LunchType_free/reduced,LunchType_standard
234,82,84,89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,46,43,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,43,60,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,68,71,68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,58,56,56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,80,84,92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,73,74,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,66,61,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,96,74,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,67,76,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,85,86,80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,69,73,71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
234,62,69,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
235,84,77,80,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,67,61,63,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,50,53,51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,62,79,71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,48,50,44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,43,51,47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,81,92,90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,37,44,47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,39,37,39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,82,77,78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,78,93,93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,69,76,63,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,88,94,93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,57,69,70,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,62,73,72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,81,65,64,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,70,67,75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,51,68,67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,56,40,43,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,93,88,90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,50,68,69,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,49,69,70,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,41,41,45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,75,75,70,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,74,77,83,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,30,34,32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,85,94,90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,48,61,57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,65,76,73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,82,77,81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235,60,55,58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
236,62,65,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,83,76,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,48,41,48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,65,63,56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,47,51,56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,56,54,63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,66,60,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,75,64,62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,82,69,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,56,54,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,84,78,81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,48,72,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,67,58,59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,73,69,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,66,61,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,78,89,94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,63,85,85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,90,88,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,29,30,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,76,73,72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,79,75,74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,42,62,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,63,72,73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,57,59,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,70,68,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,60,58,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,55,59,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,55,58,57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,67,73,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,48,39,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
237,62,59,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,59,62,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,64,62,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,70,58,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,67,63,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,63,59,54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,91,92,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,57,55,49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,95,88,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,61,63,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,84,79,73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,59,52,58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,56,78,77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,66,86,88,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,76,75,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,76,70,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,95,86,89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,69,66,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,70,76,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,75,75,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,67,66,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,57,53,44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,86,80,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,66,52,53,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,67,75,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,64,76,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,74,75,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,67,64,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,64,73,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,79,97,93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,74,76,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
238,57,53,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,63,62,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,83,86,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,41,43,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,85,84,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,89,98,97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,60,48,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,77,82,82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,74,82,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,95,92,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,78,73,72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,59,60,57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,78,86,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,74,86,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,61,60,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,60,49,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,43,45,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,71,49,47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,62,71,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,67,76,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,54,59,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,66,74,78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,75,84,86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,71,80,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,72,82,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,78,58,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,100,78,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,62,63,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,84,74,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,39,54,47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,66,65,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
239,84,80,80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,42,64,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,56,65,69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,41,48,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,85,89,91,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,100,99,100,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,54,74,64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,92,83,81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,80,89,89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,85,81,83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,77,88,86,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,46,64,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,52,54,55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,64,82,74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,70,71,73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,48,62,62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,62,54,53,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,54,59,66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,47,53,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,49,65,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,78,81,82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,64,57,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,68,60,62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,73,84,75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,65,52,54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,71,78,71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,49,61,57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,50,47,54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,59,64,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,72,66,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
239,57,57,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
240,75,69,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,41,43,38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,62,63,56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,48,43,46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,89,94,97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,72,82,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,83,75,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,52,59,61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,76,71,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,57,52,49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,33,34,27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,50,65,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,79,90,87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,42,40,38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,55,67,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,96,99,100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,76,92,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,73,70,63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,58,53,46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,80,76,78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,72,79,69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,42,63,59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,59,57,62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,43,52,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,66,74,66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,84,90,88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,65,76,77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,50,61,52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,52,71,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,67,83,74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240,69,74,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241,82,84,85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,94,97,92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,80,84,82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,48,48,46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,76,88,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,55,67,57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,80,81,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,63,63,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,86,84,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,39,40,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,62,65,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,94,89,77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,68,64,67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,75,81,84,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,96,80,77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,81,76,69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,77,70,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,53,68,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,63,67,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,45,44,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,66,64,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,92,87,91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,74,74,68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,59,64,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,44,59,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,84,87,95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,83,81,83,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,50,65,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
241,85,86,86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
242,56,60,62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,57,63,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,70,68,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,62,54,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,51,53,43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,77,72,67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,83,93,100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,43,38,31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,60,55,53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,28,34,31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,65,56,57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,75,63,65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,56,63,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,67,63,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,58,43,37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,61,65,61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,64,78,76,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,62,73,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,58,78,77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,72,70,68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,77,86,92,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,82,80,84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,87,91,89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,58,66,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,76,72,71,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,60,59,50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,61,60,61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,67,70,67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,62,65,62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,73,75,72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
242,52,50,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
243,58,50,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,70,78,74,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,80,97,94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,69,63,61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,42,52,51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,86,95,85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,66,57,61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,69,83,82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,68,76,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,88,78,74,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,93,91,88,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,45,49,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,87,82,87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,74,70,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,75,72,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,79,87,87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,59,56,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,57,65,66,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,75,75,77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,47,58,54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,63,63,61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,73,85,82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,59,49,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,64,50,51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,79,81,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,72,51,60,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,31,30,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,84,84,83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,71,78,76,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,41,51,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,45,53,50,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
